participantId,experimentId,nasaTLX_mentalDemand,nasaTLX_physicalDemand,nasaTLX_temporalDemand,nasaTLX_effort,nasaTLX_frustration,selfEfficacy_performance,selfEfficacy_overallGoal,selfEfficacy_authorsReasoning,selfEfficacy_connectingIdeas,selfEfficacy_ownIdeas,selfEfficacy_alternativePerspectives,selfEfficacy_verifyCredibility,selfEfficacy_questionClaims,selfEfficacy_broaderImplications,llmUsefulness_overall,llmUsefulness_conceptHelp,llmUsefulness_findingsHelp,llmUsefulness_practicalHelp,llmUsefulness_timeSaving,llmTrust_competence,llmTrust_accuracy,llmTrust_benevolence,llmTrust_reliability,llmTrust_comfortActing,llmTrust_comfortUsing,attentionCheck_focus,attentionCheck_stronglyDisagreeCheck,demographics_age,demographics_gender,demographics_education,demographics_englishProficiency,demographics_workingSituation,demographics_workHoursPerWeek,demographics_yearsInOrganization,demographics_yearsInJob,demographics_jobTitle,demographics_industry,demographics_ethnicity,aiUsage_frequency,aiUsage_toolsUsed,aiUsage_purposes,studyFeedback,surveyCompletedAt
674696d5ad8d317b574a1344,fhfsILvmLTYrLrXvXcQh,6,4,2,7,4,5,6,6,5,4,5,6,3,5,5,7,6,5,6,5,6,6,5,4,5,5,1,39,male,bachelor,native,full-time,40,7,5,General Manager,Retail,white,often,ChatGPT,"Research/Information gathering, Brainstorming/Ideation, Summarization, Translation",,2025-12-20T05:46:38.435Z
6746e74a384ba0891f6de321,OB23XEYM8c6i3Z7tFu93,3,1,1,5,1,6,6,7,7,6,6,6,7,7,5,5,4,4,4,6,6,5,4,5,6,5,1,33,male,bachelor,native,full-time,40,10,5,Financial Supervisor,Finance,white,often,ChatGPT,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization, Translation",,2025-12-21T20:20:52.772Z
67496dea4b9483e93cf9d117,ReM4aAlJuNcir13BppIM,7,1,1,7,1,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,5,1,35,male,bachelor,native,full-time,50,2,2,warehouse manager,hvac,white,very-often,copilot,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization","this was very interesting! thank you so much, may god bless, and merry christmas!",2025-12-20T08:01:46.523Z
674cf1b47d6743e2ea091d98,BS61TF0uUPJsBF71pGnU,7,6,5,6,4,5,7,6,6,4,4,4,3,5,5,3,3,3,3,4,6,5,5,6,5,5,1,41,female,bachelor,native,full-time,39,3.5,3.5,Senior Business Development Associate,Marketing ,black,often,"ChatGPT, Claude, Gemini","Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization, Translation",,2025-12-22T17:39:47.652Z
67501946d923a3866d1635dd,pIii2SiL43Ck0Ijw7xuc,5,1,2,7,3,7,7,7,7,7,7,6,6,6,,,,,,,,,,,,5,1,47,male,associate,native,not-working,37,22,6,supervisor,public service local govy,white,often,"gemini , chatgpt","Research/Information gathering, Brainstorming/Ideation, Summarization",thanx oportunity,2025-12-22T18:22:56.381Z
6750963f80dc9a9b834ddbbe,StJa795VbuQzt6Z9LfIR,2,1,1,6,1,7,7,7,7,6,6,7,7,7,6,6,6,7,7,7,7,6,7,6,7,5,1,36,female,bachelor,native,full-time,45,9,6,Transplant coordinator supervisor,healthcare,"white, hispanic",often,Gemini,"Research/Information gathering, Coding assistance, Brainstorming/Ideation, Summarization, Translation, Writing assistance",,2025-12-21T23:23:54.286Z
6756d8d07b3444c59eeff05c,XUG2DfWtBQxLRWtYT9WN,4,4,2,4,1,7,7,7,7,7,4,2,6,7,7,7,7,7,7,6,6,5,3,3,3,5,1,43,female,master,very-fluent,full-time,45,3,6,operations Manager,Insurance,hispanic,very-often,chatgpt copilot perplexity,"Writing assistance, Summarization, Translation, Brainstorming/Ideation",Very interesting. Thank you.,2025-12-23T05:20:33.459Z
675a69d88d29359682bcd4ec,zAul5nfVU00dbYUpa36u,4,1,1,5,1,7,7,7,7,6,1,1,1,6,7,7,7,7,7,7,6,7,6,6,6,5,1,52,female,high-school,native,full-time,40,35,20,Service Store Manager,Retail Grocery,white,very-often,ChatGPT,"Brainstorming/Ideation, Research/Information gathering, Writing assistance","Wow....what a great study! This was so well designed and I loved all the options given in addition to the article. I listened to and also watched the video in addition to looking at that infographic. These were all such great features and I really enjoyed it. Further, I conduct meetings often and this truly gave me some great advice and I really appreciate that. Again, thank you so much for such a unique and fun study!! Have a wonderful day.",2025-12-19T20:59:28.084Z
676055d717c5c46b0800f479,hwLRUJJvjmtmAAyDG1Tc,5,1,1,6,1,6,6,6,6,5,3,3,3,6,1,1,1,1,1,4,4,4,4,4,4,5,1,39,male,bachelor,native,full-time,35,6,6,Communications manager,Education,white,very-often,"ChatGPT, Gemini, Deepseek","Writing assistance, Brainstorming/Ideation, Summarization",,2025-12-22T13:37:11.069Z
67606c975d33dc79c280063e,RTaaH4OGCnED6dzpokAG,5,3,1,6,4,5,6,6,5,5,4,4,4,5,,,,,,,,,,,,5,1,23,male,bachelor,native,full-time,37,2,1,Programme Admin,Education,asian,sometimes,ChatGPT,"Writing assistance, Other",,2025-12-22T09:31:21.985Z
6760b0825ab03ca48d4fb0de,reZkA9vxAq2PJ7p3pFu0,5,6,2,7,3,6,6,6,4,5,4,6,6,6,4,4,4,4,5,4,4,4,5,5,5,5,1,48,male,doctorate,very-fluent,full-time,35,6,6.5,manager,construction,white,very-often,chatgpt,"Brainstorming/Ideation, Research/Information gathering, Writing assistance",,2025-12-20T03:56:22.449Z
6760f2ed5c7e5d977eb5bd54,7nxDCsad2n4U4f7LkALm,6,3,3,7,3,7,6,6,6,6,5,5,5,7,,,,,,,,,,,,5,1,35,male,master,native,full-time,40,6,10,IT Support Specialist,Technology,white,often,,"Writing assistance, Research/Information gathering, Translation, Summarization, Brainstorming/Ideation",,2025-12-19T22:22:25.281Z
676276312d87ec9601be7d5c,1JXZGra01zb1L983GsyD,3,1,6,2,2,6,6,6,6,6,3,6,5,6,,,,,,,,,,,,4,1,50,female,bachelor,native,full-time,40,5,10,Restoration conservationist field studies and collection coordinator GIS LiDAR specialist,Agriculture and forestry,white,very-often,"ChatGPT, copilot, Claude, grok, perplexity, firefly","Research/Information gathering, Coding assistance, Brainstorming/Ideation, Writing assistance","No I imagine the timers like for the reading and especially the quiz were meant to be annoying the reading needs more than 20 mins to like soak in the general ideas

I thoroughly enjoyed this task though and I ish you good luck on your study",2025-12-20T04:23:49.642Z
67657279b0bce380fa33721e,Nn5J3qSmN0LZFKAVKTq5,4,2,3,5,3,3,4,4,3,4,2,2,2,5,,,,,,,,,,,,4,1,42,male,high-school,native,full-time,37,10,7,Service Coordinator ,Industrial Services,white,sometimes,Copilot,"Writing assistance, Research/Information gathering, Brainstorming/Ideation",,2025-12-22T08:00:23.567Z
6765c82c27f3e9e011d0d4d9,cOhEYV7obbJ41srew3O8,6,3,1,6,7,2,6,3,3,5,5,5,5,5,5,3,3,5,7,3,5,5,3,5,5,2,1,41,male,bachelor,native,full-time,40,1,12,archive producer,media,white,often,,"Writing assistance, Research/Information gathering, Brainstorming/Ideation",,2025-12-22T10:29:36.458Z
676688f10526923c0a526ee4,QquLhfkHe59QXvKK3a2s,6,6,6,7,5,4,5,5,5,5,5,5,6,6,,,,,,,,,,,,4,1,36,male,master,very-fluent,full-time,37,3,3,healthcare assistant,healthcare,black,very-often,,Writing assistance,,2025-12-22T23:27:45.995Z
67682f4bf87d300e646e7371,0OoVTkpRpb9gW5OAYurU,6,1,1,5,1,6,6,6,6,6,1,6,5,5,1,1,1,1,1,4,4,4,4,4,4,5,1,38,female,high-school,native,full-time,30,1,1,Customer Service Representative,Administration,white,often,copilot,Research/Information gathering,,2025-12-20T23:51:18.145Z
676a2c97280c39f6edfd813e,91JBoNSz7XydyixUvYqF,3,1,1,5,2,6,6,5,4,6,4,7,4,7,5,5,5,6,6,6,6,6,4,5,4,4,1,39,female,high-school,native,full-time,42,6,4,Owner,Transportation,white,often,ChatGPT,"Brainstorming/Ideation, Research/Information gathering, Writing assistance, Summarization","I really appreciate the opportunity to participate in your study.

Merry Christmas to you and yours!!",2025-12-20T00:39:50.760Z
676a86716dbe63bed7ae70a0,fIl5VCLOorah7wc79IjW,6,3,2,6,1,5,6,5,4,5,4,4,4,4,4,3,5,3,2,5,5,4,4,5,5,4,1,54,male,master,native,full-time,40,2,2,Head of Department,Engineering,white,often,,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization",,2025-12-22T13:59:44.367Z
676aa62900acb7d40e4f03b7,o599cDGJ18PY9u33mzLQ,1,1,1,1,1,7,7,7,7,7,7,7,7,7,6,6,6,6,5,7,7,7,7,7,7,5,5,29,male,master,native,full-time,36,4,1,Commercial Liaison Officer,Civil Service,prefer-not-to-answer,very-often,Copilot,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization, Translation",,2025-12-23T12:31:28.471Z
676d346f257c35fb4c43e63b,duMeWagJ33kWayY5HOAm,3,2,1,4,1,6,6,6,6,5,6,5,5,6,7,6,6,4,6,6,6,6,7,5,6,5,1,22,female,bachelor,native,part-time,30,1,1,Admin assistant,Healthcare,white,often,,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization",,2025-12-22T22:01:46.213Z
676ddbb4543c43071be7605d,IUI1FsdxctCctjUvFX3z,5,2,4,7,1,7,7,6,6,5,1,5,5,6,6,3,5,4,5,4,4,4,4,3,4,5,1,56,female,master,native,full-time,40,20,27,Nurse,Health,black,sometimes,ChatGPT,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization",,2025-12-23T11:53:18.536Z
676df4319d4ed64ca5e20cdc,Njt9Nc4kJV2F7Ps6EADc,5,1,2,5,5,6,6,5,3,5,4,2,4,6,1,1,1,1,1,4,4,4,4,3,3,4,1,25,female,master,native,full-time,38,2,1,Senior account executive,health communications,other,often,,"Writing assistance, Research/Information gathering, Summarization",,2025-12-22T17:57:12.171Z
67701cb8e95b8934348de694,kmvyf72wsvRYrbXSRCjG,5,2,2,7,2,7,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,1,34,male,master,native,full-time,42,6,4,Security Manager ,Hospitality ,white,sometimes,"ChatGPT, Gemini","Writing assistance, Summarization, Brainstorming/Ideation",it was a great study and helped me,2025-12-22T05:55:36.229Z
6771ff8ec9ba55882b8c525c,PPyFxujjG3llUdhm983U,3,2,3,5,2,6,6,6,6,6,4,4,4,5,,,,,,,,,,,,5,1,25,male,bachelor,native,full-time,38,5,5,data analyst,IT,black,often,"Chatgpt, Gemini, deepseek","Research/Information gathering, Coding assistance, Brainstorming/Ideation, Translation",thank you for the study opportunity,2025-12-20T08:22:18.511Z
6773d6d84f06b14a316648aa,y5YEB5TtLIfeGAZfZmKm,5,1,2,4,1,6,6,6,5,4,3,3,4,2,,,,,,,,,,,,5,1,35,male,high-school,native,full-time,38,6,3,Recruitment consultant,Recruitment,white,often,ChatGPT,"Writing assistance, Summarization",,2025-12-23T09:43:25.829Z
6773d9880060f6cfd67eca9b,f2EaFuOFh5fQXwdiEaUx,5,1,1,4,3,5,6,6,5,3,3,3,5,6,5,3,4,4,2,5,4,3,1,1,1,5,1,26,female,master,native,full-time,35,1,1,Banking Graduate,Banking,white,often,ChatGPT,"Coding assistance, Summarization, Writing assistance",,2025-12-22T14:27:38.974Z
6773ea482c488f0e35bd7b5c,rikDrrsqDCDVl2fyJaQX,6,6,4,6,1,5,6,5,5,5,5,5,5,5,1,1,1,1,1,2,3,3,3,3,3,5,5,34,male,bachelor,very-fluent,full-time,40,2,5,Manager,Real Estate,black,often,Gemini and ChatGPT,"Brainstorming/Ideation, Research/Information gathering, Writing assistance, Summarization",,2025-12-22T14:35:54.231Z
6775d2dc10021f9d74ab65aa,vEGFKncr2m4VY7rcOQcg,6,1,3,6,5,5,7,6,6,3,2,2,2,3,6,6,6,2,7,7,7,6,6,6,7,4,1,31,female,bachelor,native,full-time,38,1,1,Assessment leader,Education,white,very-often,Copilot,"Writing assistance, Summarization",,2025-12-22T15:18:45.426Z
67767fa1109a4fa47a64748d,XJXBaNxPYxQtojedSILR,4,1,2,3,1,6,7,7,7,6,4,5,5,6,,,,,,,,,,,,5,1,35,male,high-school,native,full-time,35,2,2,Pay Per Click Specialist,Advertising,white,sometimes,ChatGPT,"Brainstorming/Ideation, Other",All good thanks,2025-12-23T01:22:18.168Z
6776c927f9dc484f730bf614,gTBQqu3NwWwyK8X867N1,5,1,5,7,1,6,6,6,6,6,6,6,6,6,4,4,4,4,4,6,6,6,6,6,6,5,1,43,male,bachelor,very-fluent,full-time,39,2,2,Administrative Officer,Environmental Services,black,often,,"Writing assistance, Research/Information gathering, Summarization, Brainstorming/Ideation",,2025-12-22T08:10:02.102Z
67781ffd92663e6f547722fd,xtcgr3JI4ZEzqbLkfTeE,5,5,6,7,2,6,7,6,6,6,6,6,3,6,5,5,5,6,6,6,6,6,5,6,6,5,1,35,female,bachelor,very-fluent,full-time,36,2,2,hca,healthcare,middle-eastern,often,"chatgpt,gemini,bing","Writing assistance, Brainstorming/Ideation, Summarization",,2025-12-22T13:57:10.197Z
6779c8fd10ec19bf89b5f9d8,9XetjeoSenaRnLl5ymQu,6,3,4,6,4,4,5,5,5,5,5,5,5,5,,,,,,,,,,,,4,1,25,female,bachelor,very-fluent,full-time,35,2,2,software engineer,IT,asian,sometimes,,Research/Information gathering,,2025-12-22T10:08:47.380Z
677cb7bf838dfe3cab0a0bac,jsdSA70m5p0djFd2szsG,3,1,2,4,1,6,6,6,6,5,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,4,1,32,female,bachelor,native,full-time,30,3,3,Digital Content Producer,Education,white,very-often,ChatGPT,"Research/Information gathering, Brainstorming/Ideation, Summarization, Writing assistance",,2025-12-20T01:25:38.498Z
677e66aeda5ddb35145c52eb,cShAYleSwiosLpWn3Arw,7,1,1,7,1,7,7,7,7,7,6,7,3,7,,,,,,,,,,,,5,1,38,female,master,native,full-time,40,8,3,Marketing manager,Finance,white,often,"ChatGPT, Gemini","Research/Information gathering, Brainstorming/Ideation, Writing assistance",no,2025-12-22T05:32:06.632Z
677edcc906221d9231bd83d7,5hMKGAtJV60gWywdkVFn,5,2,5,7,5,6,6,7,6,7,4,6,7,7,1,1,1,1,1,1,4,1,2,4,4,5,1,50,female,bachelor,native,full-time,50,1,4,Sr. Data Manager,Information,white,very-often,"Claude, Perplexity, Gemini","Writing assistance, Research/Information gathering, Coding assistance, Brainstorming/Ideation, Summarization, Translation",None,2025-12-20T08:00:47.095Z
67803a05b60a2727e9fa85b4,vTRC3V5QmDGiy5xyYcuf,7,7,7,7,7,7,7,7,7,6,6,7,6,7,5,6,5,6,7,7,7,7,7,7,7,5,1,30,male,bachelor,native,full-time,36,8,8,information technology,technology,white,often,ChatGP,"Translation, Summarization, Brainstorming/Ideation, Coding assistance, Research/Information gathering, Writing assistance",none,2025-12-20T01:10:01.674Z
6784cd4c648d7fe55ab2ff24,AO7vu03lLJOaFlix2W7W,5,2,3,5,2,6,6,6,6,6,5,4,6,6,,,,,,,,,,,,5,1,64,male,bachelor,native,full-time,45,5,3,Project manager,Construction,white,often,Grok,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization","Well structured and relevant. Long, but practical. If more meetings followed this research, fewer people would dread Mondays",2025-12-19T23:19:40.354Z
6786d7955dfbf40eae7ed3d9,V270sYsAo6VccSZwdn47,5,2,1,5,1,7,7,7,7,6,5,5,4,7,,,,,,,,,,,,5,1,34,female,bachelor,native,full-time,35,2,2,Producer,Media and content production,white,sometimes,ChatGPT,"Writing assistance, Brainstorming/Ideation",,2025-12-22T08:00:08.337Z
678850e350af39b7032dd102,HvVTCjwKsAkSuyrRLs2S,5,2,2,5,2,6,6,6,6,6,4,4,5,6,,,,,,,,,,,,5,1,43,female,master,native,full-time,40,17,12,Finance manager,Finance,white,sometimes,"ChatGPT, Claude, and Gemini",Brainstorming/Ideation,,2025-12-19T19:50:26.261Z
678951eaacd3135a38c86ec9,bhwmM4fAfbMOm0FBhbOc,5,1,4,4,1,7,7,7,7,7,3,3,2,7,,,,,,,,,,,,5,1,50,female,bachelor,native,full-time,45,8,8,CEO,Construction,"american-indian, black",sometimes,Gemini and ChatGPT,"Research/Information gathering, Brainstorming/Ideation, Summarization",Thanks for the insightful study.,2025-12-21T11:14:18.008Z
67895c8702d2c30bde3af96c,Bj1hgRwrOPIcDo8RCYnJ,3,1,2,6,2,5,5,5,6,6,5,6,2,7,5,4,5,5,6,5,6,6,3,5,5,5,1,51,male,bachelor,native,full-time,38,14,8,Head of Creative Services,Retail ecommerce,white,very-often,"ChatGPT, Gemini, Adobe Firefly","Writing assistance, Brainstorming/Ideation, Summarization, Research/Information gathering","very interesting, aligns with my businesses plans to improve meetings",2025-12-23T09:01:30.485Z
678b8b6f4d1425ef3b30bd32,FxLXSfgHk63ekpllvaPX,6,2,1,5,6,5,6,6,6,6,5,6,6,2,,,,,,,,,,,,5,1,39,male,bachelor,native,full-time,35,3,1,"Head of Data, Analytics and AI",Non-profit,white,very-often,"ChatGPT, Copilot, Gemini","Writing assistance, Research/Information gathering, Coding assistance, Summarization, Brainstorming/Ideation","I found the article painful to read as meetings have changed so much in a post-COVID, hybrid working and AI enabled world.",2025-12-22T17:46:20.167Z
678f46cd0f21903076471f34,rQzSxlfMCL9HFZ0ovOyH,6,2,3,6,2,4,5,5,5,4,5,5,4,4,6,4,3,4,5,5,4,4,4,4,4,5,1,30,male,high-school,native,full-time,40,1,1,Shipping loader ,Warehouse ,"white, hispanic",never,,,,2025-12-21T21:52:50.796Z
67a42f4cbca316730e66e3d8,VhDrqLHGbdJaX2lWmuEx,3,2,4,5,4,6,6,6,6,5,5,5,6,6,,,,,,,,,,,,5,1,36,female,high-school,native,part-time,23,2,2,supervisor,warehousing,white,rarely,chat gpt,Writing assistance,,2025-12-21T20:35:45.887Z
67a54503a9d38ce3140394eb,nCWbOOz8Wai8iS6aJ10q,3,1,1,3,4,6,7,7,7,7,6,7,6,7,2,2,2,2,1,3,3,2,1,1,1,4,5,54,female,master,native,full-time,45,5,3,Chief Executive Officer,Education,white,sometimes,,"Writing assistance, Brainstorming/Ideation","20 minutes reading time was too long for that article. I read it twice, then filled in a few minutes by using the AI assistant to summarise it to check whether it was reliable (answer: sort of, but missed nuance)",2025-12-22T16:16:03.527Z
67ab5b2e65c4823c805570d4,tiUhHZB6spOO4517y3JP,3,1,1,7,4,7,7,7,7,7,4,5,5,7,,,,,,,,,,,,5,1,61,female,bachelor,native,full-time,40,5,5,teacher,education,white,often,chatgpt,"Summarization, Translation, Writing assistance, Research/Information gathering",,2025-12-19T21:40:31.399Z
67ad2a2a71895bd3ece87c4d,aZ93qiCYwa8LPFELiUVR,6,6,3,7,1,6,7,7,7,7,4,3,7,6,,,,,,,,,,,,5,1,29,male,bachelor,native,full-time,40,5,3,IT manager,Finance & Insurance ,white,often,ChatGPT,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization, Coding assistance",,2025-12-22T09:05:39.623Z
67bc827bda4f8e3244e03c7a,rntSNbheN3YYodbxUZls,3,1,1,3,1,5,6,6,6,6,5,6,5,6,4,4,4,4,3,4,3,2,3,2,3,3,1,50,female,doctorate,native,full-time,40,5,5,Technologist,Healthcare,white,sometimes,,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization",I was a little sceptical about the article as it was relatively old (2018) and pre covid but it was surprisingly useful. The AI was less usefull here but perhaps because my prompts were not as specific as they could be. eg I wanted a summary of some aspects of the article but AI pretty much gave me a rewritten version of the the study,2025-12-22T08:28:32.537Z
67c03df83a4809152545cabd,ooXFsSRCrikOU1OpO6jr,6,5,6,6,3,5,6,6,6,5,4,5,5,6,,,,,,,,,,,,5,1,44,female,bachelor,very-fluent,full-time,40,6,10,software developer,education,black,sometimes,"chatgpt, copilot","Coding assistance, Research/Information gathering",,2025-12-22T03:47:49.507Z
67c4cf035a34c6ef254906e2,rjtOs4RpBoUQIrpmQPcw,6,6,3,7,4,6,6,7,6,5,5,6,5,6,6,5,6,6,5,6,7,6,5,6,6,5,1,26,male,bachelor,native,full-time,30,2,2,Analyst,Technology,black,sometimes,ChatGPT,"Writing assistance, Coding assistance, Summarization, Research/Information gathering",The study was great,2025-12-22T10:22:25.708Z
67cb40e5562e803bd6532a64,UUhR0FbQb4iEdB6UIKId,6,3,3,5,1,7,7,7,7,6,6,6,6,6,7,7,7,7,7,6,6,6,6,6,6,5,1,53,male,master,native,full-time,60,26,26,STEM Department Chair and Adjunct Professor,Education,white,very-often,gemini,"Writing assistance, Research/Information gathering, Summarization, Brainstorming/Ideation",none,2025-12-20T03:05:41.378Z
67d443ba0bb671a8f2a938a7,YR09eZzcmylRbTIUZiiA,6,6,5,7,3,7,7,7,7,7,7,7,5,5,5,6,6,6,6,6,6,5,5,6,6,5,1,30,female,doctorate,native,full-time,40,4.5,5,Senior Manager,Finance,black,sometimes,ChatGPT,"Writing assistance, Research/Information gathering",No comment,2025-12-22T10:17:39.256Z
67d97337faf4d981fef4baed,5KEpz5S0K9USZ6m5hPho,5,2,2,5,1,7,7,7,7,5,4,5,5,4,3,3,5,4,1,6,7,6,5,6,6,5,5,51,female,associate,native,full-time,40,5,3,home health aid team lead,healthcare,white,sometimes,perplexity,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Summarization",no,2025-12-21T13:20:18.865Z
67e43d3171f3338caa047245,TF70dxGQvRBy9zNSiEEE,3,1,2,5,1,6,4,4,4,5,2,2,4,4,7,7,7,7,7,6,6,6,4,7,7,5,1,52,female,bachelor,native,full-time,50,3,0,Director of Projects,Telecommunications,white,often,Co-pilot,"Research/Information gathering, Summarization",,2025-12-22T09:24:39.462Z
67e80fd6ef19882569cf49d3,zul7BS6UVOjxLv04IpEV,3,1,1,2,1,7,6,6,6,6,2,1,1,6,6,6,6,6,4,7,6,4,6,6,6,5,1,52,female,associate,native,full-time,45,8,2,Sr Revenue Cycle Manager,Healthcare,white,often,ChatGPT,"Research/Information gathering, Writing assistance, Summarization",None at this time,2025-12-19T20:14:56.819Z
67ee45a8f90e9989ba22c24a,SiLKhIfXBiGUDmi0DBaB,4,2,2,4,2,6,6,6,5,6,4,3,5,5,,,,,,,,,,,,5,1,22,male,bachelor,native,full-time,45,3,4,forntend developer,technology ,white,often,Claude and chatgot,"Coding assistance, Brainstorming/Ideation",,2025-12-20T01:55:18.766Z
67f0440c8c9c5d41005a7beb,YT3i3gAP1WLRNTYQOb6j,3,1,1,4,1,6,6,6,6,5,1,3,1,3,1,1,1,1,1,4,4,4,4,4,4,5,1,61,male,bachelor,native,full-time,60,8,8,Loan Officer,Banking,white,sometimes,Gab.ai,"Writing assistance, Research/Information gathering, Brainstorming/Ideation, Coding assistance, Summarization",,2025-12-22T00:19:55.380Z
67fc2265467c0ab6f8114ce2,WMT5DoIlhzKjKnM7DIle,4,2,3,6,2,6,6,6,6,6,3,4,6,6,,,,,,,,,,,,5,1,55,female,master,native,full-time,40,30,9,Depute Head,Education,white,often,Chat GPT,"Writing assistance, Research/Information gathering, Translation, Brainstorming/Ideation","None, thank you",2025-12-22T07:21:36.340Z
68379f3fafa634a21d761586,BQITsy3EEbsTjEhS1E49,4,2,3,5,2,6,7,6,6,7,4,5,6,7,,,,,,,,,,,,5,1,27,male,master,native,full-time,40,4,3,Finacial Analyst,Finance and Insurance,white,often,ChatGPT,"Writing assistance, Research/Information gathering, Coding assistance, Brainstorming/Ideation, Summarization","The tasks encouraged real-world application (e.g., recalling a recent meeting, planning changes), making the research feel relevant and actionable.",2025-12-19T21:42:39.542Z
68729361bee62f6a3fb232ec,hbUDZxQfijMpQuAd1OCr,7,4,5,7,2,5,6,6,7,3,1,1,1,4,5,5,7,5,7,5,5,6,5,6,6,5,1,29,female,bachelor,native,full-time,39,4,2,In-charge Nurse,Healthcare,black,very-often,"ChatGPT, MS CoPilot, Gemini, Deepseek","Translation, Summarization, Brainstorming/Ideation, Coding assistance, Research/Information gathering, Writing assistance",I generally love the arrangement of this study.,2025-12-22T11:22:19.476Z
6888f9158ab561d6bbcf7466,gOR9nNNgKOlxU5uT7kBk,5,1,1,6,3,1,5,5,6,3,1,6,1,6,7,4,7,4,6,6,7,4,1,5,5,4,1,31,male,bachelor,native,full-time,55,4,4,Principal Software Engineer,Pensions,white,very-often,"ChatGPT, Github Copilot Enterprise","Coding assistance, Research/Information gathering",,2025-12-22T11:40:34.097Z
68964d2d26b7f42954329beb,yxMHXCvgbmWEWWowNBGT,4,1,3,6,1,6,6,6,6,6,5,5,5,6,,,,,,,,,,,,5,1,31,female,bachelor,native,full-time,36,8,2,GP Registrar,Healthcare,white,rarely,ChatGPT,"Writing assistance, Summarization",,2025-12-23T11:23:33.679Z
691e376dcd6e82882b5f5a3f,DiW5Pw5XfC85TnG2M0V3,6,1,3,5,4,6,6,7,7,5,4,4,4,6,2,1,2,2,2,3,3,2,2,2,2,5,1,30,female,bachelor,native,full-time,10,2.5,2,Quality Analyst,Healthcare,white,sometimes,ChaptGPT and sometimes Grok,"Writing assistance, Coding assistance, Summarization",,2025-12-21T20:22:30.350Z
692632a21e521046ef338590,W1SBmO6MrR4UR9BC4HCW,7,1,1,4,4,7,7,7,7,4,4,4,5,7,,,,,,,,,,,,5,1,33,female,master,native,full-time,40,0.5,9,Sr HRIS Analyst,Technology,asian,rarely,ChatGPT and Gemini,"Writing assistance, Research/Information gathering, Summarization",,2025-12-21T06:31:10.611Z
692c55a22b643604a1e5b2b7,XwWZCGyQQSeFkocDmgmk,3,1,5,4,2,6,7,6,6,7,3,3,2,7,2,3,3,3,2,5,5,4,1,2,2,5,1,30,male,bachelor,native,full-time,50,2,5,Buyer,Retail,white,very-often,"ChatGPT, Claude","Writing assistance, Research/Information gathering, Brainstorming/Ideation, Translation",,2025-12-19T19:50:03.559Z
693aef92856f8d2a01f593f7,ufRqfNVBvdoZYtHNEnX4,4,1,2,2,1,6,7,6,7,5,3,1,6,6,,,,,,,,,,,,5,1,27,male,master,native,full-time,40,2,2,Research Technician,Education,asian,often,,"Coding assistance, Summarization, Research/Information gathering",,2025-12-20T00:48:42.029Z
6941548fbd8b79fcf75cacc7,PyQSFYRACnmZ327LJ3Sf,2,1,1,7,1,6,7,7,7,7,1,4,2,7,7,7,7,7,7,7,7,7,7,7,7,5,1,45,male,associate,native,full-time,45,17,10,Account Manager,Transportation (Exports),white,very-often,"Gemini, Perplexity, Grok, Chatgpt, Claude","Writing assistance, Research/Information gathering, Coding assistance, Brainstorming/Ideation, Summarization",no feedback,2025-12-21T03:11:49.763Z
69416d053e537e4d1c275a3f,7RIAuUfQAT59acqQSzIw,4,1,1,3,1,7,7,7,7,7,2,7,4,7,,,,,,,,,,,,5,1,39,male,bachelor,native,full-time,40,2,2,Risk Analyst,Technology,white,often,"ChatGPT, Microsoft Copilot","Research/Information gathering, Brainstorming/Ideation, Writing assistance",,2025-12-21T19:46:18.170Z
69416d24e3dadef069de4f83,ShJc9mrZWHRzh5UgjDOd,6,2,1,2,1,7,6,6,7,7,6,6,6,7,,,,,,,,,,,,5,1,36,female,master,native,full-time,44,18,1.5,Functional Area Manager,Military,white,often,"ChatGPT, Microsoft Copilot","Research/Information gathering, Brainstorming/Ideation",,2025-12-21T18:38:13.342Z
69416e7b2145d97eb0f931cb,t4xpjqvuAis39d4xafV7,3,1,1,2,2,6,7,7,5,5,5,7,5,5,,,,,,,,,,,,4,1,32,female,bachelor,native,full-time,40,10,10,Owner,Retail,black,often,,Research/Information gathering,,2025-12-21T18:33:40.237Z
